_salida_4.txt	16	12	35	18	21
_salida_4.txt	53	42	35	40	43
_salida_4.txt	5	64	71	72	73
_salida_4.txt	2	12	71	72	73
_salida_4.txt	2	41	22	33	59
_salida_4.txt	7	27	71	72	73
_salida_4.txt	55	35	71	72	73
_salida_4.txt	5	37	41	35	49
_salida_4.txt	33	67	40	34	17
_salida_4.txt	28	10	71	72	73
_salida_4.txt	55	17	71	72	73
_salida_4.txt	62	8	71	72	73
_salida_4.txt	1	49	71	72	73
_salida_4.txt	26	20	71	72	73
_salida_4.txt	24	18	71	72	73
_salida_4.txt	12	58	71	72	73
_salida_4.txt	16	40	71	72	73
_salida_4.txt	24	64	71	72	73
_salida_4.txt	26	21	71	72	73
_salida_4.txt	53	41	49	25	12
_salida_4.txt	41	42	71	72	73
_salida_4.txt	5	20	71	72	73
_salida_4.txt	69	70	4	37	71
_salida_4.txt	69	9	71	72	73
_salida_4.txt	27	21	71	72	73
_salida_4.txt	20	37	71	72	73
_salida_4.txt	12	33	71	72	73
_salida_4.txt	45	54	71	72	73
_salida_4.txt	54	70	71	72	73
_salida_4.txt	33	2	59	71	72
_salida_4.txt	45	56	44	50	70
_salida_4.txt	37	9	71	72	73
_salida_4.txt	7	70	52	37	71
_salida_4.txt	53	68	71	72	73
_salida_4.txt	53	37	24	32	71
_salida_4.txt	11	67	71	72	73
_salida_4.txt	22	42	28	40	71
_salida_4.txt	20	65	71	72	73
_salida_4.txt	68	32	71	72	73
_salida_4.txt	10	42	71	72	73
_salida_4.txt	43	16	17	12	67
_salida_4.txt	69	20	7	71	72
_salida_4.txt	16	62	71	72	73
_salida_4.txt	11	43	71	72	73
_salida_4.txt	57	51	71	72	73
_salida_4.txt	19	25	8	71	72
_salida_4.txt	28	41	71	72	73
_salida_4.txt	46	41	71	72	73
_salida_4.txt	9	20	18	71	72
_salida_4.txt	67	10	71	72	73
_salida_4.txt	18	5	53	30	71
_salida_4.txt	40	49	71	72	73
_salida_4.txt	38	49	71	72	73
_salida_4.txt	68	51	71	72	73
_salida_4.txt	25	2	71	72	73
_salida_4.txt	57	8	41	67	10
_salida_4.txt	19	25	71	72	73
_salida_4.txt	64	36	71	72	73
_salida_4.txt	54	14	71	72	73
_salida_4.txt	20	64	71	72	73
_salida_4.txt	26	24	52	68	20
_salida_4.txt	53	5	71	72	73
_salida_4.txt	2	58	71	72	73
_salida_4.txt	51	13	71	72	73
_salida_4.txt	11	41	71	72	73
_salida_4.txt	1	43	71	72	73
_salida_4.txt	63	66	71	72	73
_salida_4.txt	36	70	71	72	73
_salida_5.txt	42	28	22	48	60
_salida_5.txt	23	12	27	38	58
_salida_5.txt	53	31	58	27	51
_salida_5.txt	51	20	14	35	6
_salida_5.txt	12	24	54	28	14
_salida_5.txt	15	24	42	31	12
_salida_5.txt	59	53	27	31	2
_salida_5.txt	58	2	54	9	17
_salida_5.txt	5	13	41	9	46
_salida_5.txt	19	15	37	60	57
_salida_5.txt	5	13	41	52	34
_salida_5.txt	27	42	18	52	54
_salida_5.txt	59	55	47	11	24
_salida_5.txt	11	33	56	37	53
_salida_5.txt	46	45	34	4	20
_salida_5.txt	51	38	52	31	35
_salida_5.txt	41	8	14	50	18
_salida_5.txt	50	19	3	36	28
_salida_5.txt	32	39	40	57	8
_salida_5.txt	14	24	23	19	51
_salida_5.txt	6	4	34	55	13
_salida_5.txt	4	52	47	41	17
_salida_5.txt	59	54	6	39	36
_salida_5.txt	9	7	29	39	6
_salida_5.txt	2	24	13	5	46
_salida_5.txt	16	7	46	47	21
_salida_5.txt	26	48	25	49	10
_salida_5.txt	30	32	39	28	43
_salida_5.txt	30	20	38	33	44
_salida_5.txt	44	33	13	45	3
_salida_5.txt	59	18	24	38	7
_salida_5.txt	14	32	4	36	39
_salida_5.txt	9	18	35	60	27
_salida_5.txt	48	29	5	17	26
_salida_5.txt	22	60	61	62	63
_salida_5.txt	3	2	14	42	35
_salida_5.txt	20	15	18	54	19
_salida_5.txt	45	7	56	9	33
_salida_5.txt	56	18	37	38	61
_salida_5.txt	20	53	2	37	24
_salida_5.txt	22	18	61	62	63
_salida_5.txt	58	60	61	62	63
_salida_5.txt	12	2	61	62	63
_salida_5.txt	42	2	31	61	62
_salida_5.txt	43	17	26	61	62
_salida_5.txt	29	21	9	55	57
_salida_5.txt	3	53	52	37	14
_salida_5.txt	53	54	61	62	63
_salida_5.txt	23	50	61	62	63
_salida_5.txt	51	20	61	62	63
_salida_5.txt	47	21	26	33	41
_salida_5.txt	34	37	61	62	63
_salida_5.txt	17	13	55	1	29
_salida_5.txt	23	39	61	62	63
_salida_5.txt	32	15	61	62	63
_salida_5.txt	48	49	61	62	63
_salida_5.txt	50	19	61	62	63
_salida_5.txt	12	37	61	62	63
_salida_5.txt	41	5	11	47	57
_salida_5.txt	18	60	61	62	63
_salida_5.txt	41	29	59	49	1
_salida_5.txt	12	31	61	62	63
_salida_5.txt	24	38	61	62	63
_salida_5.txt	6	15	61	62	63
_salida_5.txt	35	18	61	62	63
_salida_5.txt	26	59	61	62	63
